"Taxa","weight","B11","Na23","Mg25","Al27","P31","S34","K39","Ca43","Mn55","Fe57","Co59","Ni60","Cu65","Zn66","As75","Se82","Rb85","Sr88","Mo98","Cd111"
"DE_3",1.98553317992209,1.85822000221423,1.54954095384973,1.3119682091473,3.16647404196709,0.854208882437672,1.33461809531619,3.93126526354121,2.33198986126047,0.001,1.51540698999983,3.23241501827486,2.38661407057126,2.90714235917165,0.650510891232713,3.86126047532187,3.76300900015476,5.33141893696816,2.90209147481714,2.70104576140311,5.22884216920352
"DE1",2.99837241254386,2.47261919657929,2.48719010317508,2.42882102426754,1.47537252341162,3.19034858444285,2.93674315252838,1.14541339764149,1.28643878669279,2.42195852025902,2.34931355775937,1.81762682305458,3.20608092648881,1.67865608497244,1.55964604470894,3.40678456238251,4.34696735564497,1.70233003394605,2.38992174238247,3.6207796582254,2.53643444433919
"DE811",2.72085109723492,3.35145646918406,1.71978059428714,2.87150308224503,2.75723765614743,3.57650007615833,3.06296868836275,2.20645889260428,0.311073224533062,1.82579984804695,2.34122417646638,2.12409472884361,3.66275986333695,2.05760745665363,2.29086008802418,2.57472817002352,2.68047294578729,2.35641420637983,1.62419646647713,1.4412355426818,3.85769846536564
"E2558W",2.11616235045731,3.42672537997482,2.19548147204601,2.42151229663349,2.71837631083545,1.79976909329363,2.01606619035286,2.22467242576827,0.838721374979263,0.435832554537059,3.35498741029153,2.75865026535111,1.36234386556747,2.08432060880519,1.580375753102,4.61130436002658,3.63605590460731,2.77300470520228,1.39436778565803,2.14992453694801,3.97599568364951
"EP1",1.71136953478628,3.37393224621926,2.88959339087095,4.63125210601811,3.31610983522744,5.6597355379163,4.28965796789884,4.70063783481019,3.8724785374074,4.73111529126334,5.42251161636535,4.11998648605007,4.61814344891697,6.04792664460987,5.08764536073783,2.15950425786422,4.78006826080294,2.72402851492728,4.66627556922492,2.7837953535692,3.65149368021419
"F2834T",2.87001460712576,3.28367458002946,3.3869872520281,2.61678638791681,1.88580045993693,3.06867428252219,2.32292974018817,3.99993891923332,2.51554709377872,2.67364863178502,0.001,1.855083631644,2.15149807983672,2.24713254835102,2.33368437140121,3.5363333080402,2.33153934916515,4.5487408716283,3.77774338032548,2.98725190009099,2.47351436670728
"F44",1.30540745985496,3.29674607834958,3.74966852851548,3.13777335862887,3.4698423243068,3.94569944612567,3.35873826752077,2.51198358525489,3.37328775411214,4.25246817185156,3.67295062244997,2.94530880767795,2.10955830670263,3.83669046983615,4.64643992676177,5.20127685300004,4.08429234446233,2.84494389848299,4.15898571041977,1.54653881191514,3.71957698663625
"F6",2.44406056896366,2.27084097273587,1.64524480827219,4.65242384705093,3.41214608307171,2.68464733536736,4.69906185766737,1.62922868166119,3.12950188201451,2.25348749086544,3.37375597614194,2.33955738537443,2.3396696452779,3.31156822280035,4.26542766077795,1.52886872236549,3.08196548133524,2.94097365253163,3.48365722064471,2.04710324706455,0.855144393561212
"F7",1.11161853826325,2.67780650103587,3.41806082889101,2.41592082418058,2.61822925356694,2.23779221552059,2.75815237536513,2.4447520970107,3.3708951037507,4.86448959870277,5.26278241515114,4.92613058144139,1.67398923972288,4.12397299732397,4.27516308830666,5.74774991751478,5.4219036438987,1.64105964655575,4.21291801092548,5.10261098769057,4.2260774714946
"GA209",1.91885380048412,4.42790939561809,1.21926366418672,2.31377323315121,2.59526217121131,2.02991473416791,2.94086054950644,2.97906702327039,1.04653313819026,2.82719811157253,4.60443747425245,2.16078892691425,1.69271289462636,2.42133279376837,5.714217379215,3.90889078405321,4.63641508732794,2.75410893412024,0.915031550788752,2.51117737521228,5.56448311987115
"GT112",0.11907148408774,4.20044485309753,5.12018867572893,4.26220803856479,5.1589303677231,3.3341679850637,5.42585498301562,3.86145112899377,6.01590817031387,5.504018919362,3.02497721300854,5.26308483998754,4.1675258030233,5.45533766068197,3.98069615558775,7.77469666308597,5.57884749196772,2.47392655844253,6.00715691119633,1.33388549171427,5.15223781762994
"H105W",2.9624808934933,2.839937591148,2.96005080389015,2.33335516578469,1.89594271817056,2.9514184993565,3.21550185419073,2.3086448786593,1.01754609647017,1.92963192274113,1.86768042953069,2.18554954531143,2.43580560164344,3.44580920155814,1.79184492150878,3.63934112802678,1.94904792066968,2.96972276731267,1.66012249851878,1.62568810997831,2.68413922998268
"H49",4.33716241497158,3.47153542303471,2.95291950662166,1.74895992156305,0.886490628900998,3.4414159558908,4.68164177340005,3.08523976662191,2.45946508670096,3.82130968441443,2.1405844108286,0.973948486616895,2.88772724099705,2.97714352344233,3.11364146924698,2.43048337924983,3.66709306055955,3.2975258092067,2.51783778957286,1.48358994101811,3.82518104334097
"H84",3.70764665991389,3.43566504353669,2.39082892428898,2.58745368459602,1.70105153689085,1.89255507670094,2.42110789463713,0.772829570719869,1.84446731309693,0.664071285309786,2.01147530114677,1.81751873753483,2.41761758558553,3.26521703111496,2.59169361802658,3.1171166045088,2.89731495452322,2.3264729651854,2.82721021031171,0.137235984564923,4.97627898488978
"H91",3.58902214779763,1.47639341651253,0.64215811788658,2.60589902809672,0.133796367285452,3.96639080750902,3.73719568485269,2.76266500612658,0.001,4.21846861559504,2.44719621135106,1.10392655363916,2.24746076426699,2.5204844431429,1.5583783281659,2.79475816310787,3.66755292918627,1.88474730426553,0.790657742220592,1.35124658286094,2.30242788321525
"H95",2.34856842924011,0.691659968342218,2.07132412821842,2.47628873312211,3.28372464955473,1.25045359556099,1.81345209483939,1.38321601655063,3.18707615002887,3.08806772614989,2.81054732765161,3.0012892936777,1.80196110902436,1.86111281070886,1.90421898865407,1.57074569295937,2.41304032698252,3.68714076489559,4.0968799658166,2.91446164247164,3.00176743707816
"H99",1.45675543045843,3.3693968039602,2.44098450050241,2.85463513128899,5.35081420594226,2.88602315931518,4.11167235419569,2.84826683299426,1.67753091033033,2.15772526075732,3.62660993621295,3.75729147650556,1.63822377481869,3.94055799000946,2.92721891818549,5.20748090776247,3.35368509497397,2.71085014786201,2.39919212256163,3.78269707582868,3.54732467922559
"HY",2.77309644512868,1.11063735067738,1.39378012258654,2.47692856892505,2.56910827616151,2.53028561560222,2.96999387242878,2.34072425906827,3.25074501577393,2.77582963560257,1.2505424187072,1.7925644138171,1.06917739459556,2.06554456573413,3.32855221174684,1.08601678967116,2.46746906371673,2.57067220697733,2.81538969835308,1.56199758083138,0.464804371554717
"I137TN",4.06778641248261,2.99952674983799,1.91209684605766,2.31866095303294,1.46400478357274,4.00172308921602,3.68791954412692,2.45352208592598,2.87873088625631,3.84285848063703,3.10122052373786,1.84677053887668,2.24184376025044,2.41834704459024,3.70300199710323,3.21629203900655,3.40330609707222,3.18671552615853,3.13127922504298,2.26407081252718,2.99998434901033
"I29",0.613885412200237,5.13461046777339,3.93374218971617,4.49490921235281,4.06067357088802,5.4096829518545,2.48272609309466,1.82004459414817,2.18528861932757,2.05362077947383,4.67839093234124,4.63261560858841,1.84402572163851,4.67960723942036,3.98325358233343,5.7477617425,4.80392303828856,1.06980183671775,3.36984695227628,4.88204761987126,4.61843021797596
"IA2132",0.482616309232031,2.65012751412123,2.15095772538286,3.00310903688006,3.14953299813193,4.21835183299018,4.68728657227853,4.54653287320112,3.79571747034382,2.51407440284718,4.6015681100146,4.08123269024037,2.1912788344125,4.23835859714633,3.79463615930822,4.14504618908613,6.014192143652,6.02253810979115,4.07709042452067,4.58655846289615,3.26864577684159
"IA5125",0.410584408518082,4.83937509193182,4.67166956935033,2.52938296880556,4.09751692372983,3.60903640113296,3.5879432950356,5.44194010645302,4.24376063507551,3.37104154523283,3.34022699412738,3.36658835456144,4.11666750960454,4.67960498567578,3.30806242277087,6.40518235006287,4.74324630302386,2.59926778268508,4.93614887243491,2.23383141831913,3.8031770504362
"IDS28",0.311331678200633,4.1120220229297,5.15050923975851,3.09029993471803,4.16351408903097,4.15591709982605,3.63210248331724,2.46568679243049,2.77784619904747,3.27419814498007,4.83728937310518,4.52727183782482,2.30911757795879,5.24822653254744,5.49917203333043,5.63871686647237,4.69154932069115,3.01290497130967,3.82224233886586,3.36613503879737,3.80059680709191
"IDS69",0.427321406781038,2.09914899979778,2.02974544431648,3.38314581589036,3.97580378961599,3.76323741702662,1.64637966857217,0.0216609006023561,2.98063284471941,4.49295391581245,3.41725807440802,4.74353294722263,2.04590278283087,1.66864190351368,4.16335936664171,5.56808560847922,5.21391104101057,3.11799838573547,2.29619692285525,3.13157556696335,3.44125832388081
"IDS91",0.557196089077348,4.454396240413,3.28158380901245,4.33284758913881,4.21614685466763,3.72765092958654,2.33556630853368,1.77449621763254,3.25670736107049,4.85766232003582,3.27175004161752,3.81233369273016,2.35076599736406,3.26419907709463,4.47979432916776,2.80312804934552,4.78074632868681,3.84991514581146,4.22195956129418,2.78331172427676,3.84758384439336
"IL101",1.31783478969571,3.2524252703474,3.0389031782725,4.43341566968948,2.83512253921009,4.45299677802717,5.36191765544951,5.80405065618808,2.82212931280925,3.00079996291752,6.01901272873063,3.07543937327263,3.02135250919167,3.97199867393813,5.47904978645769,5.41933988420913,5.13737404475048,4.34715795696109,3.98973539530904,3.98375355030702,3.53683608630222
"IL14H",1.47348847852118,4.16399538813843,3.44909281446013,3.65653482916552,3.16688615183253,4.87088336023368,4.72046151254225,6.02180234983714,3.55263733599667,3.42389348723156,3.34309690822826,2.60151018517243,1.12299552247612,2.56994600024861,2.90162679765604,5.18368510731574,5.14570956397024,4.72274545308029,3.99917433725038,2.75012322538443,5.2880247762342
"IL677A",0.784775023211268,5.62147106788824,3.76154649191227,3.23892906374714,4.0423336662007,4.15313690164951,3.84837614360038,6.06209007657196,4.77002362617606,3.90436290675468,4.25794763409939,3.99624077534557,2.66567898220465,4.42569405301579,2.98146727725393,6.29059579307729,4.59508944583945,3.54481660338648,4.7386877701317,4.65390399008414,2.75077412349513
"K148",1.66885352999416,2.85464446164888,3.37833479697668,3.37006739853072,3.07570330921821,2.85945588208663,3.42612729404713,1.12684800934424,3.23155910429804,3.54286384336208,2.67121662756638,2.33304849511932,3.62750995865998,2.76511455012045,4.19476910121369,5.15252970319074,2.67052750886621,1.77729479797978,3.96821056880467,2.49536560196688,3.47426005671299
"K4",2.87385815192393,2.03120233185441,2.36309718150163,3.62697179893991,1.75283752833974,1.61499899954041,3.45841518306946,1.11882599184395,0.604024773897622,2.72913184482493,1.63254732629463,1.16615783351327,1.63266209939776,0.69773206292279,2.70409073905812,3.65241174709872,6.22625420508937,3.05560856728737,2.37080391960767,2.56259022632945,4.45404911766566
"K55",1.64286911305441,1.30343464113578,3.01166728989757,2.90790542110081,2.05820135412287,3.3233333473066,2.58690040629762,1.80593486524859,1.38606815075348,1.31934525276743,3.94685533987139,2.92209273898288,3.24269614755647,3.13136886438104,3.31798359460919,2.97120970283105,3.4131938504206,1.67605743516087,2.36175505731276,0.802327396906765,1.77742329174851
"K64",2.68471466577174,2.4415506471269,2.50764406437531,2.74221185813318,1.57475569169883,1.11232225758346,1.60395275898726,1.08281874542589,0.634073692501314,2.30237154434667,0.89041352199298,1.94026834059698,3.19016248193943,2.50644367666967,1.95269615779099,3.48310234203543,3.18147968538279,3.31111108277887,1.78447805042242,2.57684270320812,2.727056492168
"KI14",3.21479598130261,1.51950053423801,2.15370033545254,2.13955988718916,1.71485107518664,1.47733719782371,1.93614893713524,3.80905026248278,3.04252644391203,2.22114833707081,1.42740940465172,0.532943228004262,1.53846479483875,1.51260287813376,1.75142747087941,3.24054533950514,1.40014854734276,3.81948296235842,3.68480712009931,1.95041774960774,2.56529017083397
"KI2021",1.69227821720193,3.04306984582538,3.12301044657166,4.88229589283373,2.8383028295377,4.5733327457001,4.47179532578933,5.74762947618004,3.32823675081405,2.41448444344263,4.31943906137303,2.55283660468421,1.3116562277409,2.46901529651293,4.91941850884715,2.25480311870724,4.33853531826593,4.41102939851496,2.70060995290868,3.18194782233995,3.6477426376498
"KI21",3.26988942354322,2.52490998816408,2.01863731918605,2.31895713108825,2.3340990784664,1.92022990542585,2.32248960237605,2.96585669267633,2.27074879184952,1.79650955219855,2.48272899763237,2.17622614224109,0.309043906423276,4.30334563390351,3.35884295522195,3.29715817519506,5.57677978207251,2.2568586812288,3.44892251636983,3.21653722300329,5.48130381429787
"KI3",2.17481097288122,2.10237432813877,1.94651039679282,3.05294184022593,2.99730122691308,2.32206228465044,1.64333779582462,2.97962343372216,3.09934813285975,3.12650191111663,2.19694585434923,3.63871562394313,1.31879312183796,4.0521364819321,4.04272374994084,4.39221946650289,3.89315606352686,3.18381761656304,2.8668158055485,1.62020333038554,3.41028711327972
"KI43",1.25321346456385,3.10694961871609,2.65903346897799,4.45346223288446,3.6660355551746,3.07004920414072,4.93034319051774,5.05634724753889,3.10828307196464,3.22965983014334,2.36264086918388,3.63636220212175,0.806866866659323,3.57514706882566,2.67400062117325,5.69223241817024,3.71201338718862,5.90203374403657,2.35216625973836,2.21295497600986,4.67362503041461
"KI44",0.920014077384164,5.38840067624136,1.72961445365455,2.5746305081157,2.9138357827918,4.13203879802408,3.8984110638187,5.14936455265012,3.18231551834984,1.6150848715544,3.54811359296998,3.75455457283101,1.82423767385833,2.9886203203803,5.08660580496514,3.9081077994301,4.59889381180764,3.78995109917855,3.99964229754761,1.28978171055837,2.84855495063029
"KY21",3.13660176827094,2.21585411627464,1.05592242253743,3.61629096194839,1.31934975015278,1.96873393504074,1.81346479069162,3.62368840578543,2.95121491173974,1.81026803241848,2.03244717919386,2.11211906753221,0.0473188403786932,4.06606169982805,3.09720724499572,3.61285732812899,2.08253803129805,2.18119916561724,2.49015560583165,3.70174039605283,5.7053799577489
"KY226",2.33901289494743,2.88641936871552,2.61429016076771,4.72483119854944,2.06618065929923,3.76578632167565,2.76652343831619,1.42710191151649,1.15121779426538,3.09594012322894,3.20011450934806,2.57694547449458,1.05439575929294,1.76963597920614,2.11175804795603,2.76193569583285,2.9448084363396,2.6619609473887,2.72301157163842,2.94804163470223,3.39217220292626
"KY228",1.1654716176399,2.47269133420536,2.41847064956164,3.7682004212693,2.98338060069911,4.36799840724548,3.70494359279249,3.46907453331781,2.49832397683842,3.16619130687807,3.49471925646932,3.570460666938,1.15055970666557,3.52085406276598,3.2560117038768,5.49330132549464,2.62733148223256,3.39557613230472,3.18874594557523,1.43696079084963,3.69158264427321
"L578",1.55223176938117,3.12573550976628,1.11965335213341,4.00013872070411,3.34286535206826,3.80960638119033,3.13267160024853,2.71391386289178,1.1589843205428,3.53279325282363,3.02302450343094,3.63408285843775,0.741053169635849,3.38872393167636,1.72623103813841,3.5388647664812,2.49815583892431,3.27384148881771,3.24167621307939,1.79991300058787,3.5919615047499
"M14",1.44138125126574,4.065385588783,3.51561811359097,2.43155628980718,3.84348459022939,3.08899612676242,3.99940855281844,1.50282632667836,3.84755141674345,2.59759203888941,2.22070503593018,3.0022468242233,2.2520468386284,2.89916650027063,2.72445218701432,4.25867222299293,5.21800914499562,2.40453546784696,3.81103145866089,3.11783712364563,2.78376883048611
"M162W",2.61801948553295,2.28463819264929,1.5106080110844,3.66556345025442,1.79504425304983,4.37344959982944,4.20847701686312,2.85945500592772,1.75572680366429,3.27606602428275,5.51591104419783,3.09968427730414,3.23688906147384,4.27097174246766,4.18849118552246,2.58968414025185,3.79929299944141,1.04837092061795,2.22327859968129,3.79553095155675,3.69763351808235
"M37W",3.02496121011477,0.185960041793238,0.808446037924,2.84389722077909,1.87541812197588,2.96979486235826,2.27414151266692,2.42466768529371,2.72661303893549,0.724892184833305,3.68891537702541,1.39331913592972,1.58212902106138,1.66128334628081,0.001,1.03997954337116,1.80634262136407,4.34396457066097,2.99560157399914,1.48586621643235,1.68637967014921
"MO18W",1.37735640636463,2.02854852923541,2.21507700556245,1.73674839247701,3.26239011566022,2.74844727256333,3.70731143148869,3.57902113745767,2.76798731031742,2.1619061081663,2.72445327220745,2.85170197267827,1.16659745859102,3.76442086483961,3.57442550245018,0.001,0.001,4.76992705541266,3.13349818751127,2.82975945604611,0.518663609926024
"MO1W",1.70266329353738,2.63958082490676,2.89838322008862,1.71978642753463,2.69652256979325,1.82718295322012,3.79926568232802,3.05493143698739,1.3771032468526,1.44155091650682,3.77047750587826,3.13333969621682,3.9309265391515,2.20771285623773,2.97764720841423,4.64446496999623,4.24065720604729,2.89825222454372,3.14614000261109,2.53688106581953,3.16815582539936
"MO24W",0.001,5.47026470539844,4.95927922087452,2.13497533340209,4.56869995295266,3.66285420118659,3.48662336309684,2.98723478265164,3.92320789727828,1.51002618912016,2.13211586062176,4.36261175753249,2.43873976145302,4.36704093496156,3.16056182374526,6.03839558760897,5.46290236932722,4.97752884369874,4.21078174163063,3.47040998039092,5.40671308430139
"MO44",3.16019236388726,2.90537544790983,2.17466764665599,2.29222507553364,1.8083679407215,2.06439770612254,2.88342119492501,3.07411410155729,2.35279852553333,2.7825090735158,3.70868482253108,2.86432972080137,2.71662688670284,3.09244921569847,3.31103128018496,3.5656511184543,3.25642654454715,4.38024221228911,2.7812198624624,3.31941631925906,2.82654821073918
"MO45",1.35481261380228,2.05123877452436,2.64626333470628,2.24734618633856,3.49417002544141,1.78467299064986,2.40490944698446,1.34296943465315,2.47340247251147,2.40946782024831,2.91915403019077,3.81265986886589,3.27815605895011,2.86258357530529,2.51700726840278,5.30025933809013,3.67935791189868,3.8609290293538,3.13699074395708,3.49348764064332,4.34631862308342
"MO46",2.92217700081524,0.908199610552207,1.40382656433742,3.43107134863509,1.91124167387674,2.83187299375681,2.958340557143,0.82979107442803,1.41675672826899,2.46099348074657,3.12212876401277,3.38793400083561,3.44144920977204,3.54083656950761,2.13007609588598,3.3945725549229,3.46819473250121,1.91776073826912,2.51208672196454,2.64427670320385,4.23899978298183
"MO47",1.86636354017773,4.01060186764483,1.19835175624622,3.41525504131596,2.25746100219486,2.67025469703198,3.87214339265242,2.95090960692988,1.99189752800571,1.23393352013191,2.49919769718904,4.187238573194,3.25370646730377,3.71664493118198,2.23176542615221,4.65026267413655,5.89386269143712,3.31607209522443,3.73439507547038,1.42403042859207,3.61995851503553
"MOG",2.73184845460194,2.58719313196918,1.61349029971844,2.77702724680051,1.8245051880231,2.98719854370021,2.53911375154499,3.00088716072271,1.92318757465467,2.47420604473774,2.90602015480644,2.20021800358144,2.11125187518812,2.09750810703109,2.2241381614519,3.26805394665647,3.34965404417011,5.30988726142476,2.79983939212611,1.79817660125032,4.17427700018966
"MP339",3.74481014343003,0.815224227795252,1.41496206854749,4.72312092734351,2.63388304341523,2.91263209962854,2.4926500490691,3.13374966575811,2.78504422518805,2.54963145766433,2.63231964040349,0.114821161478868,2.18096366680285,2.87722192947787,0.874674778656356,2.97427180075303,2.86465600147225,4.02370397078457,4.07316178890739,1.58994932955314,1.56733952677336
"MS1334",2.36569649732323,3.65730726822911,2.6551103284623,4.14602950597982,0.982894088279715,3.37248423439088,4.12472215450958,2.16920129947629,1.15889365198104,2.87262933704841,4.58260527225744,3.52331904388804,1.52631824791911,3.93970315207236,4.17723091854668,3.97621215024295,4.7283480066936,3.76332709786717,2.26598670873507,3.70149288682477,2.13149966705211
"MS153",3.07776748643745,2.53161968230161,1.61782043247506,1.28250654968584,0.982208170816491,1.15551035539794,1.14727366742336,2.40942995807539,1.00259157365751,2.47227933372289,2.43376888580167,1.93827839147512,1.20887562690651,4.13950996816134,1.69763227038872,3.11587419287653,3.75619450463997,3.00998381876599,1.7971678935419,2.06580104224981,1.95969752845238
"MS71",2.60585681910584,3.20302163478096,1.53678292591274,2.46969326988895,2.87994640688792,2.84677664106233,0.816058444124234,2.33375004801377,2.78661448359732,4.51874983794211,2.59846088690961,1.93986938837552,2.09744075131946,2.75415968918867,3.31401834234734,1.96728196858702,2.65966070558364,1.62759092946605,3.11775170584388,2.22000376154369,2.81020237151214
"MT42",1.74809059587961,2.1368633174902,3.04996311826832,2.65048914131236,2.58619336392785,1.44032467252482,0.836914209360517,1.41327866768855,2.35897583103188,0.944765914325931,3.16457583634081,2.44060180971198,2.24111315944085,2.62278042617424,3.15290521161822,4.57859207854194,3.9110719199412,1.98547249045878,4.02937929772543,2.93222371893399,5.05602665663927
"N192",3.66945612434479,3.03936421072179,1.74910105260191,3.00389986037737,1.8567015816257,2.79396762930917,3.82684434834798,2.65918058055715,2.85002396790426,3.66476057808058,2.75649153299326,0.60895709275417,2.83034259499328,2.49026072466256,2.66406476788777,2.91683246614426,3.36294221943628,3.55192649830312,3.58694950395821,2.34780087337235,2.63321837852778
"N28HT",2.49148272240874,1.91398872732786,1.81689415134346,3.0136485890098,1.99869818086861,1.57192333394481,0.982653568426949,0.995482464656063,2.59971271872229,2.18151718798685,2.57377848633573,2.15370629660988,3.69346108288398,2.137733367553,3.68453764771425,3.97213675487731,2.00572472417516,2.9847547379369,3.64983298339585,2.70462842718365,4.89157069404561
"N6",3.10696736634299,1.82151479183372,1.12202452181472,3.475152612518,1.49835390808488,1.30019372428158,1.37434614624666,1.69047855128048,1.23908739079058,4.23340101235647,3.02831782656879,2.0158224583236,0.546018831646339,3.20276046473151,2.63468998925562,4.07634906785084,3.88876665566495,2.9152020065352,2.05066623330575,1.86167187107147,3.12343929643844
"N7A",1.74664087240486,0.675776437245011,1.43781526767682,1.1460021859496,2.70029495186935,1.37388319682531,1.27674240331348,2.73913578216921,0.453231060370489,0.156528667356259,1.47936837144443,2.17354320187029,3.2443878621344,3.51206279680556,1.99847225458909,3.25692666609026,3.44464790545068,3.68729662086992,1.59311152014484,4.25282736682289,4.93810584893441
"NC222",1.29897653392338,2.6402533713531,1.63795224232553,1.94591056896316,3.10936934156484,3.10860711791683,4.56924046370872,3.55726025115545,3.87522033048514,1.69564826425219,4.78659993344693,3.39912101924936,3.21040155920145,3.87060061531548,3.96066399632413,4.02678438292714,3.84836611399206,4.00751699309868,4.53317481775982,3.14647560492357,3.2181508144806
"NC230",3.02667164680296,2.35488028638345,1.45912500792736,2.87668135150003,1.73926824040489,0.668150060559945,2.72118254789375,2.04571995926418,0.77053917624045,1.34283861698769,4.14272757101895,2.24150854554612,3.28777995480802,2.45802857385735,2.1001336243982,3.64975530890777,3.57591003912341,4.47316595345308,1.87914130140499,2.11992705701498,2.44169344301095
"NC232",2.53356025497825,1.15751324264652,1.81870180276729,2.315357497689,2.99713944650549,1.469484570268,0.99730688221465,0.669823950615534,3.83010199404374,0.819647821442882,0.856953050834294,2.91936058416729,3.28412042378532,2.40816343864168,2.37141513187042,4.10314611803846,4.34900540067999,3.6112488514455,3.70159605282503,3.48677804686823,5.32001777628842
"NC236",2.55923260610191,3.60034445690882,1.04330586390835,1.73956215685675,2.11662908249392,1.45918601476909,1.67347698056096,2.31739402584317,2.67451652821681,0.299081973083708,2.32881641093941,5.69395414539565,1.74906059282614,3.04993447444526,3.19056937799028,3.04665212357195,2.82499086984968,3.87237462439865,2.70307448683894,3.59232792810039,6.1165552246941
"NC238",1.40033077074919,2.2651435930027,1.4561894329093,1.97620726220898,3.23071224745936,2.05147461440118,1.18603226826271,3.67420717799834,2.11974698306057,2.36887162285175,2.79139326911791,2.240763629403,1.27423024461162,3.82758850719946,1.91273362717395,2.48696102320046,4.32327917845602,3.04913805416385,2.82934278069913,3.93300821494647,2.61233066323556
"NC250",2.4587276623199,1.31581383985468,1.56444668313974,2.24341176484461,2.58357529946098,2.25061223386696,2.30746621796991,0.619110870893304,2.15072516472332,3.45515024748736,1.94650105291843,1.3196915107884,2.76428191617622,2.45137554861743,2.44992637582834,3.00954915508285,4.218492782412,2.23658894951152,2.65474017031568,1.7517892692501,0.001
"NC258",2.60315883236674,2.86288891692589,0.248733404497594,2.51436197917521,1.82951962351356,1.73430991033271,2.6797873490411,2.58875368899041,1.93421248071779,2.13967611880618,2.55380952309346,3.1555049199184,2.34308165889491,3.04466564442757,2.88146441523574,3.43938629784518,3.84633723690497,3.62291151289701,1.46177681551026,2.2707356026739,5.19243001477638
"NC260",2.76380162404944,3.27944509618456,1.90190187280722,2.5768152457055,1.5695194627249,2.63175256381822,2.44499829502622,1.73336456933138,2.76926938041577,3.54130790742862,4.05873933665207,3.4145866884749,1.93506013571313,1.41037513915242,3.72823418788914,3.29423899113723,4.04822647537647,3.0855709293505,3.07883464592381,2.64697460509745,5.54843296686312
"NC262",3.35305693863132,3.47466560086796,1.4377904094752,2.78719141344441,2.31168062941491,1.93132710397837,3.27979564481136,2.12134359648921,1.54391442524017,1.56368279360697,3.7010272754518,2.91571993482195,1.90142558139053,3.85018010874761,2.86156235250138,3.60082207493733,2.92877843867678,3.2882761125437,1.02751417710175,1.55300758091136,5.76056715720558
"NC264",0.611436288073961,5.27685359091278,2.20278503044721,2.64012629693972,3.76487107016256,2.74969807425037,2.76320455590481,3.03116641450757,3.91807405793104,1.76002447604152,0.960428961526587,4.38514827687309,3.58692841514789,3.94453601399365,1.7165149907376,7.01695361872478,5.80049317197949,4.43229866349169,3.91377027804913,2.64812982789623,3.64621080194923
"NC290A",1.8354453231836,2.92332377056978,2.57328329922658,3.45781255608973,4.1664018466559,2.27890178067187,3.96103255225154,2.01473466026286,2.30927651988109,2.02449833909278,3.81219594795168,2.76802195677498,2.79409304260987,3.66683418888126,3.13649826557822,0.709567180367919,2.99257952664549,2.58606502253658,2.97338939967766,2.74572589717387,5.2253739649428
"NC294",2.28770374450194,2.0952117234037,3.23620431235576,2.39747716404027,3.24330800140927,2.63343602928211,2.1023793724697,2.3577508150459,2.26937548164726,1.97853046247472,1.45446295371474,2.11508592878527,2.19521139650767,3.05310684956992,3.0484339585558,2.85535381680199,4.71882649082644,1.12201901320671,3.27588993368654,1.31622743153735,3.37329300536995
"NC296",4.26354253377575,0.882645127717898,0.001,1.32662606766993,3.26187060766877,1.45924804885131,2.44369918290204,3.59132119749541,1.71638439427,2.44816208013395,3.39664877552863,2.41893413332284,0.98394800551581,0.522800686920264,2.23814887461316,2.77656216448881,3.66826388372274,3.25362479304739,2.15114846940391,1.39249811160973,2.06664678738108
"NC296A",3.28608524437827,0.001,0.89578905090267,1.63720001165055,2.09996137393973,1.84882461768571,2.4053356277621,3.74159820162217,2.02118380671562,2.27180541888942,2.77546412910288,2.83547028200696,1.61141258902206,1.21114789011427,1.88914396969378,1.66179479034196,3.90643622325741,4.29717301986467,2.53090777603796,1.4319321610611,0.235161288824586
"NC298",2.43842758347323,2.1262096525734,1.12440734398338,1.71817153595111,1.66893759548445,2.58651671048925,3.95032423934255,2.85141041177562,2.5044203362783,3.03331725786303,2.99021377181145,2.39828232469219,1.5057126911698,1.79205054186364,2.72114366469686,2.63222198760801,3.76551605252726,3.54093411306558,4.03770206128484,2.30370407859743,3.35709316897202
"NC302",4.07309548155635,1.33615022928716,0.443657920646957,0.561562576296048,1.50275332152159,0.34276850988302,1.25318905082329,1.96629504066743,1.72964206669368,2.34743703459643,1.90333852856803,1.2995063576484,0.68575169606792,1.30975708821658,0.804319352157221,2.49518832036773,2.17881858626186,1.3621307032867,1.92137209091355,1.19326975808226,1.60485197038569
"NC306",1.48514156912201,2.72815161886554,3.6608928623114,2.60905544964188,2.24593508684973,3.24352394694764,3.02719045999184,4.35652268704447,2.89343540893716,1.84457830074909,2.93386162905919,2.6933083615779,2.91239117743003,2.81513317263416,2.34025565355735,4.78460756460237,3.317681603424,4.12447954510368,3.38498714770721,3.3288723632771,4.12668718902961
"NC310",2.16647605045147,2.99363252715287,0.62472432111563,2.36909959397469,3.06727845768028,2.3715851469595,2.26455117871226,1.80251800382067,3.30978323395095,4.40907868439365,3.50881856621796,2.53719563993607,2.3771052990923,3.31781812757936,3.79593780510402,2.23938531884957,3.5051544523054,3.73900337024497,3.80358473910194,1.33117320728397,3.00918699671808
